id,country_id,state_id,canton_id,name,code
60550,Ecuador,CHIMBORAZO,CHUNCHI,CHUNCHI,60550
60551,Ecuador,CHIMBORAZO,CHUNCHI,CAPZOL,60551
60552,Ecuador,CHIMBORAZO,CHUNCHI,COMPUD,60552
60553,Ecuador,CHIMBORAZO,CHUNCHI,GONZOL,60553
60554,Ecuador,CHIMBORAZO,CHUNCHI,LLAGOS,60554
60650,Ecuador,CHIMBORAZO,GUAMOTE,GUAMOTE,60650
60651,Ecuador,CHIMBORAZO,GUAMOTE,CEBADAS,60651
60652,Ecuador,CHIMBORAZO,GUAMOTE,PALMIRA,60652
60701,Ecuador,CHIMBORAZO,GUANO,EL ROSARIO,60701
60702,Ecuador,CHIMBORAZO,GUANO,LA MATRIZ,60702
60750,Ecuador,CHIMBORAZO,GUANO,GUANO,60750
60751,Ecuador,CHIMBORAZO,GUANO,GUANANDO,60751
60752,Ecuador,CHIMBORAZO,GUANO,ILAPO,60752
60753,Ecuador,CHIMBORAZO,GUANO,LA PROVIDENCIA,60753
60754,Ecuador,CHIMBORAZO,GUANO,SAN ANDRÉS,60754
60755,Ecuador,CHIMBORAZO,GUANO,SAN GERARDO DE PACAICAGUÁN,60755
60756,Ecuador,CHIMBORAZO,GUANO,SAN ISIDRO DE PATULÚ,60756
60757,Ecuador,CHIMBORAZO,GUANO,SAN JOSÉ DEL CHAZO,60757
60758,Ecuador,CHIMBORAZO,GUANO,SANTA FÉ DE GALÁN,60758
60759,Ecuador,CHIMBORAZO,GUANO,VALPARAÍSO,60759
60850,Ecuador,CHIMBORAZO,PALLATANGA,PALLATANGA,60850
60950,Ecuador,CHIMBORAZO,PENIPE,PENIPE,60950
60951,Ecuador,CHIMBORAZO,PENIPE,EL ALTAR,60951
60952,Ecuador,CHIMBORAZO,PENIPE,MATUS,60952
60953,Ecuador,CHIMBORAZO,PENIPE,PUELA,60953
60954,Ecuador,CHIMBORAZO,PENIPE,SAN ANTONIO DE BAYUSHIG,60954
60955,Ecuador,CHIMBORAZO,PENIPE,LA CANDELARIA,60955
60956,Ecuador,CHIMBORAZO,PENIPE,BILBAO (CAB.EN QUILLUYACU),60956
61050,Ecuador,CHIMBORAZO,CUMANDÁ,CUMANDÁ,61050
70101,Ecuador,EL ORO,MACHALA,LA PROVIDENCIA,70101
70102,Ecuador,EL ORO,MACHALA,MACHALA,70102
70103,Ecuador,EL ORO,MACHALA,PUERTO BOLÍVAR,70103
70104,Ecuador,EL ORO,MACHALA,NUEVE DE MAYO,70104
70105,Ecuador,EL ORO,MACHALA,EL CAMBIO,70105
70150,Ecuador,EL ORO,MACHALA,MACHALA,70150
70151,Ecuador,EL ORO,MACHALA,EL CAMBIO,70151
70152,Ecuador,EL ORO,MACHALA,EL RETIRO,70152
70250,Ecuador,EL ORO,ARENILLAS,ARENILLAS,70250
70251,Ecuador,EL ORO,ARENILLAS,CHACRAS,70251
70252,Ecuador,EL ORO,ARENILLAS,LA LIBERTAD,70252
70253,Ecuador,EL ORO,ARENILLAS,LAS LAJAS (CAB. EN LA VICTORIA),70253
70254,Ecuador,EL ORO,ARENILLAS,PALMALES,70254
70255,Ecuador,EL ORO,ARENILLAS,CARCABÓN,70255
70350,Ecuador,EL ORO,ATAHUALPA,PACCHA,70350
70351,Ecuador,EL ORO,ATAHUALPA,AYAPAMBA,70351
70352,Ecuador,EL ORO,ATAHUALPA,CORDONCILLO,70352
70353,Ecuador,EL ORO,ATAHUALPA,MILAGRO,70353
70354,Ecuador,EL ORO,ATAHUALPA,SAN JOSÉ,70354
70355,Ecuador,EL ORO,ATAHUALPA,SAN JUAN DE CERRO AZUL,70355
70450,Ecuador,EL ORO,BALSAS,BALSAS,70450
70451,Ecuador,EL ORO,BALSAS,BELLAMARÍA,70451
70550,Ecuador,EL ORO,CHILLA,CHILLA,70550
70650,Ecuador,EL ORO,EL GUABO,EL GUABO,70650
70651,Ecuador,EL ORO,EL GUABO,BARBONES (SUCRE),70651
70652,Ecuador,EL ORO,EL GUABO,LA IBERIA,70652
70653,Ecuador,EL ORO,EL GUABO,TENDALES (CAB.EN PUERTO TENDALES),70653
70654,Ecuador,EL ORO,EL GUABO,RÍO BONITO,70654
70701,Ecuador,EL ORO,HUAQUILLAS,ECUADOR,70701
70702,Ecuador,EL ORO,HUAQUILLAS,EL PARAÍSO,70702
70703,Ecuador,EL ORO,HUAQUILLAS,HUALTACO,70703
70704,Ecuador,EL ORO,HUAQUILLAS,MILTON REYES,70704
70705,Ecuador,EL ORO,HUAQUILLAS,UNIÓN LOJANA,70705
70750,Ecuador,EL ORO,HUAQUILLAS,HUAQUILLAS,70750
70850,Ecuador,EL ORO,MARCABELÍ,MARCABELÍ,70850
70851,Ecuador,EL ORO,MARCABELÍ,EL INGENIO,70851
70901,Ecuador,EL ORO,PASAJE,BOLÍVAR,70901
70902,Ecuador,EL ORO,PASAJE,LOMA DE FRANCO,70902
70903,Ecuador,EL ORO,PASAJE,OCHOA LEÓN (MATRIZ),70903
70904,Ecuador,EL ORO,PASAJE,TRES CERRITOS,70904
70950,Ecuador,EL ORO,PASAJE,PASAJE,70950
70951,Ecuador,EL ORO,PASAJE,BUENAVISTA,70951
70952,Ecuador,EL ORO,PASAJE,CASACAY,70952
70953,Ecuador,EL ORO,PASAJE,LA PEAÑA,70953
70954,Ecuador,EL ORO,PASAJE,PROGRESO,70954
70955,Ecuador,EL ORO,PASAJE,UZHCURRUMI,70955
70956,Ecuador,EL ORO,PASAJE,CAÑAQUEMADA,70956
71001,Ecuador,EL ORO,PIÑAS,LA MATRIZ,71001
71002,Ecuador,EL ORO,PIÑAS,LA SUSAYA,71002
71003,Ecuador,EL ORO,PIÑAS,PIÑAS GRANDE,71003
71050,Ecuador,EL ORO,PIÑAS,PIÑAS,71050
71051,Ecuador,EL ORO,PIÑAS,CAPIRO (CAB. EN LA CAPILLA DE CAPIRO),71051
71052,Ecuador,EL ORO,PIÑAS,LA BOCANA,71052
71053,Ecuador,EL ORO,PIÑAS,MOROMORO (CAB. EN EL VADO),71053
71054,Ecuador,EL ORO,PIÑAS,PIEDRAS,71054
71055,Ecuador,EL ORO,PIÑAS,SAN ROQUE (AMBROSIO MALDONADO),71055
71056,Ecuador,EL ORO,PIÑAS,SARACAY,71056
71150,Ecuador,EL ORO,PORTOVELO,PORTOVELO,71150
71151,Ecuador,EL ORO,PORTOVELO,CURTINCAPA,71151
71152,Ecuador,EL ORO,PORTOVELO,MORALES,71152
71153,Ecuador,EL ORO,PORTOVELO,SALATÍ,71153
71201,Ecuador,EL ORO,SANTA ROSA,SANTA ROSA,71201
71202,Ecuador,EL ORO,SANTA ROSA,PUERTO JELÍ,71202
71203,Ecuador,EL ORO,SANTA ROSA,BALNEARIO JAMBELÍ (SATÉLITE),71203
71204,Ecuador,EL ORO,SANTA ROSA,JUMÓN (SATÉLITE),71204
71205,Ecuador,EL ORO,SANTA ROSA,NUEVO SANTA ROSA,71205
71250,Ecuador,EL ORO,SANTA ROSA,SANTA ROSA,71250
71251,Ecuador,EL ORO,SANTA ROSA,BELLAVISTA,71251
71252,Ecuador,EL ORO,SANTA ROSA,JAMBELÍ,71252
71253,Ecuador,EL ORO,SANTA ROSA,LA AVANZADA,71253
71254,Ecuador,EL ORO,SANTA ROSA,SAN ANTONIO,71254
71255,Ecuador,EL ORO,SANTA ROSA,TORATA,71255
71256,Ecuador,EL ORO,SANTA ROSA,VICTORIA,71256
71257,Ecuador,EL ORO,SANTA ROSA,BELLAMARÍA,71257
71350,Ecuador,EL ORO,ZARUMA,ZARUMA,71350
71351,Ecuador,EL ORO,ZARUMA,ABAÑÍN,71351
71352,Ecuador,EL ORO,ZARUMA,ARCAPAMBA,71352
71353,Ecuador,EL ORO,ZARUMA,GUANAZÁN,71353
71354,Ecuador,EL ORO,ZARUMA,GUIZHAGUIÑA,71354
71355,Ecuador,EL ORO,ZARUMA,HUERTAS,71355
71356,Ecuador,EL ORO,ZARUMA,MALVAS,71356
71357,Ecuador,EL ORO,ZARUMA,MULUNCAY GRANDE,71357
71358,Ecuador,EL ORO,ZARUMA,SINSAO,71358
71359,Ecuador,EL ORO,ZARUMA,SALVIAS,71359
71401,Ecuador,EL ORO,LAS LAJAS,LA VICTORIA,71401
71402,Ecuador,EL ORO,LAS LAJAS,PLATANILLOS,71402
71403,Ecuador,EL ORO,LAS LAJAS,VALLE HERMOSO,71403
71450,Ecuador,EL ORO,LAS LAJAS,LA VICTORIA,71450
71451,Ecuador,EL ORO,LAS LAJAS,LA LIBERTAD,71451
71452,Ecuador,EL ORO,LAS LAJAS,EL PARAÍSO,71452
71453,Ecuador,EL ORO,LAS LAJAS,SAN ISIDRO,71453
80101,Ecuador,ESMERALDAS,ESMERALDAS,BARTOLOMÉ RUIZ (CÉSAR FRANCO CARRIÓN),80101
80102,Ecuador,ESMERALDAS,ESMERALDAS,5 DE AGOSTO,80102
80103,Ecuador,ESMERALDAS,ESMERALDAS,ESMERALDAS,80103
80104,Ecuador,ESMERALDAS,ESMERALDAS,LUIS TELLO (LAS PALMAS),80104
80105,Ecuador,ESMERALDAS,ESMERALDAS,SIMÓN PLATA TORRES,80105
80150,Ecuador,ESMERALDAS,ESMERALDAS,ESMERALDAS,80150
80151,Ecuador,ESMERALDAS,ESMERALDAS,ATACAMES,80151
80152,Ecuador,ESMERALDAS,ESMERALDAS,CAMARONES (CAB. EN SAN VICENTE),80152
80153,Ecuador,ESMERALDAS,ESMERALDAS,CRNEL. CARLOS CONCHA TORRES (CAB.EN HUELE),80153
80154,Ecuador,ESMERALDAS,ESMERALDAS,CHINCA,80154
80155,Ecuador,ESMERALDAS,ESMERALDAS,CHONTADURO,80155
80156,Ecuador,ESMERALDAS,ESMERALDAS,CHUMUNDÉ,80156
80157,Ecuador,ESMERALDAS,ESMERALDAS,LAGARTO,80157
80158,Ecuador,ESMERALDAS,ESMERALDAS,LA UNIÓN,80158
80159,Ecuador,ESMERALDAS,ESMERALDAS,MAJUA,80159
80160,Ecuador,ESMERALDAS,ESMERALDAS,MONTALVO (CAB. EN HORQUETA),80160
80161,Ecuador,ESMERALDAS,ESMERALDAS,RÍO VERDE,80161
80162,Ecuador,ESMERALDAS,ESMERALDAS,ROCAFUERTE,80162
80163,Ecuador,ESMERALDAS,ESMERALDAS,SAN MATEO,80163
80164,Ecuador,ESMERALDAS,ESMERALDAS,SÚA (CAB. EN LA BOCANA),80164
80165,Ecuador,ESMERALDAS,ESMERALDAS,TABIAZO,80165
80166,Ecuador,ESMERALDAS,ESMERALDAS,TACHINA,80166
80167,Ecuador,ESMERALDAS,ESMERALDAS,TONCHIGÜE,80167
80168,Ecuador,ESMERALDAS,ESMERALDAS,VUELTA LARGA,80168
80169,Ecuador,ESMERALDAS,ESMERALDAS,FEBRES CORDERO,80169
80250,Ecuador,ESMERALDAS,ELOY ALFARO,VALDEZ (LIMONES),80250
80251,Ecuador,ESMERALDAS,ELOY ALFARO,ANCHAYACU,80251
80252,Ecuador,ESMERALDAS,ELOY ALFARO,ATAHUALPA (CAB. EN CAMARONES),80252
80253,Ecuador,ESMERALDAS,ELOY ALFARO,BORBÓN,80253
80254,Ecuador,ESMERALDAS,ELOY ALFARO,LA TOLA,80254
80255,Ecuador,ESMERALDAS,ELOY ALFARO,LUIS VARGAS TORRES (CAB. EN PLAYA DE ORO),80255
80256,Ecuador,ESMERALDAS,ELOY ALFARO,MALDONADO,80256
80257,Ecuador,ESMERALDAS,ELOY ALFARO,PAMPANAL DE BOLÍVAR,80257
80258,Ecuador,ESMERALDAS,ELOY ALFARO,SAN FRANCISCO DE ONZOLE,80258
80259,Ecuador,ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,80259
80260,Ecuador,ESMERALDAS,ELOY ALFARO,SELVA ALEGRE,80260
80261,Ecuador,ESMERALDAS,ELOY ALFARO,TELEMBÍ,80261
80262,Ecuador,ESMERALDAS,ELOY ALFARO,COLÓN ELOY DEL MARÍA,80262
80263,Ecuador,ESMERALDAS,ELOY ALFARO,SAN JOSÉ DE CAYAPAS,80263
80264,Ecuador,ESMERALDAS,ELOY ALFARO,TIMBIRÉ,80264
80350,Ecuador,ESMERALDAS,MUISNE,MUISNE,80350
80351,Ecuador,ESMERALDAS,MUISNE,BOLÍVAR,80351
80352,Ecuador,ESMERALDAS,MUISNE,DAULE,80352
80353,Ecuador,ESMERALDAS,MUISNE,GALERA,80353
80354,Ecuador,ESMERALDAS,MUISNE,QUINGUE (OLMEDO PERDOMO FRANCO),80354
80355,Ecuador,ESMERALDAS,MUISNE,SALIMA,80355
80356,Ecuador,ESMERALDAS,MUISNE,SAN FRANCISCO,80356
80357,Ecuador,ESMERALDAS,MUISNE,SAN GREGORIO,80357
80358,Ecuador,ESMERALDAS,MUISNE,SAN JOSÉ DE CHAMANGA (CAB.EN CHAMANGA),80358
80450,Ecuador,ESMERALDAS,QUININDÉ,ROSA ZÁRATE (QUININDÉ),80450
80451,Ecuador,ESMERALDAS,QUININDÉ,CUBE,80451
80452,Ecuador,ESMERALDAS,QUININDÉ,CHURA (CHANCAMA) (CAB. EN EL YERBERO),80452
80453,Ecuador,ESMERALDAS,QUININDÉ,MALIMPIA,80453
80454,Ecuador,ESMERALDAS,QUININDÉ,VICHE,80454
80455,Ecuador,ESMERALDAS,QUININDÉ,LA UNIÓN,80455
80550,Ecuador,ESMERALDAS,SAN LORENZO,SAN LORENZO,80550
80551,Ecuador,ESMERALDAS,SAN LORENZO,ALTO TAMBO (CAB. EN GUADUAL),80551
80552,Ecuador,ESMERALDAS,SAN LORENZO,ANCÓN (PICHANGAL) (CAB. EN PALMA REAL),80552
80553,Ecuador,ESMERALDAS,SAN LORENZO,CALDERÓN,80553
80554,Ecuador,ESMERALDAS,SAN LORENZO,CARONDELET,80554
80555,Ecuador,ESMERALDAS,SAN LORENZO,5 DE JUNIO (CAB. EN UIMBI),80555
80556,Ecuador,ESMERALDAS,SAN LORENZO,CONCEPCIÓN,80556
80557,Ecuador,ESMERALDAS,SAN LORENZO,MATAJE (CAB. EN SANTANDER),80557
80558,Ecuador,ESMERALDAS,SAN LORENZO,SAN JAVIER DE CACHAVÍ (CAB. EN SAN JAVIER),80558
80559,Ecuador,ESMERALDAS,SAN LORENZO,SANTA RITA,80559
80560,Ecuador,ESMERALDAS,SAN LORENZO,TAMBILLO,80560
80561,Ecuador,ESMERALDAS,SAN LORENZO,TULULBÍ (CAB. EN RICAURTE),80561
80562,Ecuador,ESMERALDAS,SAN LORENZO,URBINA,80562
80650,Ecuador,ESMERALDAS,ATACAMES,ATACAMES,80650
80651,Ecuador,ESMERALDAS,ATACAMES,LA UNIÓN,80651
80652,Ecuador,ESMERALDAS,ATACAMES,SÚA (CAB. EN LA BOCANA),80652
80653,Ecuador,ESMERALDAS,ATACAMES,TONCHIGÜE,80653
80654,Ecuador,ESMERALDAS,ATACAMES,TONSUPA,80654
80750,Ecuador,ESMERALDAS,RIOVERDE,RIOVERDE,80750
80751,Ecuador,ESMERALDAS,RIOVERDE,CHONTADURO,80751
80752,Ecuador,ESMERALDAS,RIOVERDE,CHUMUNDÉ,80752
80753,Ecuador,ESMERALDAS,RIOVERDE,LAGARTO,80753
80754,Ecuador,ESMERALDAS,RIOVERDE,MONTALVO (CAB. EN HORQUETA),80754
80755,Ecuador,ESMERALDAS,RIOVERDE,ROCAFUERTE,80755
80850,Ecuador,ESMERALDAS,LA CONCORDIA,LA CONCORDIA,80850
80851,Ecuador,ESMERALDAS,LA CONCORDIA,MONTERREY,80851
80852,Ecuador,ESMERALDAS,LA CONCORDIA,LA VILLEGAS,80852
80853,Ecuador,ESMERALDAS,LA CONCORDIA,PLAN PILOTO,80853
90101,Ecuador,GUAYAS,GUAYAQUIL,AYACUCHO,90101
90102,Ecuador,GUAYAS,GUAYAQUIL,BOLÍVAR (SAGRARIO),90102
90103,Ecuador,GUAYAS,GUAYAQUIL,CARBO (CONCEPCIÓN),90103
90104,Ecuador,GUAYAS,GUAYAQUIL,FEBRES CORDERO,90104
90105,Ecuador,GUAYAS,GUAYAQUIL,GARCÍA MORENO,90105
90106,Ecuador,GUAYAS,GUAYAQUIL,LETAMENDI,90106
90107,Ecuador,GUAYAS,GUAYAQUIL,NUEVE DE OCTUBRE,90107
90108,Ecuador,GUAYAS,GUAYAQUIL,OLMEDO (SAN ALEJO),90108
90109,Ecuador,GUAYAS,GUAYAQUIL,ROCA,90109
90110,Ecuador,GUAYAS,GUAYAQUIL,ROCAFUERTE,90110
90111,Ecuador,GUAYAS,GUAYAQUIL,SUCRE,90111
90112,Ecuador,GUAYAS,GUAYAQUIL,TARQUI,90112
90113,Ecuador,GUAYAS,GUAYAQUIL,URDANETA,90113
90114,Ecuador,GUAYAS,GUAYAQUIL,XIMENA,90114
90115,Ecuador,GUAYAS,GUAYAQUIL,PASCUALES,90115
90150,Ecuador,GUAYAS,GUAYAQUIL,GUAYAQUIL,90150
90151,Ecuador,GUAYAS,GUAYAQUIL,CHONGÓN,90151
90152,Ecuador,GUAYAS,GUAYAQUIL,JUAN GÓMEZ RENDÓN (PROGRESO),90152
90153,Ecuador,GUAYAS,GUAYAQUIL,MORRO,90153
90154,Ecuador,GUAYAS,GUAYAQUIL,PASCUALES,90154
90155,Ecuador,GUAYAS,GUAYAQUIL,PLAYAS (GRAL. VILLAMIL),90155
90156,Ecuador,GUAYAS,GUAYAQUIL,POSORJA,90156
90157,Ecuador,GUAYAS,GUAYAQUIL,PUNÁ,90157
90158,Ecuador,GUAYAS,GUAYAQUIL,TENGUEL,90158
90250,Ecuador,GUAYAS,ALFREDO BAQUERIZO MORENO (JUJÁN),ALFREDO BAQUERIZO MORENO (JUJÁN),90250
90350,Ecuador,GUAYAS,BALAO,BALAO,90350
90450,Ecuador,GUAYAS,BALZAR,BALZAR,90450
90550,Ecuador,GUAYAS,COLIMES,COLIMES,90550
90551,Ecuador,GUAYAS,COLIMES,SAN JACINTO,90551
90601,Ecuador,GUAYAS,DAULE,DAULE,90601
90602,Ecuador,GUAYAS,DAULE,LA AURORA (SATÉLITE),90602
90603,Ecuador,GUAYAS,DAULE,BANIFE,90603
90604,Ecuador,GUAYAS,DAULE,EMILIANO CAICEDO MARCOS,90604
90605,Ecuador,GUAYAS,DAULE,MAGRO,90605
90606,Ecuador,GUAYAS,DAULE,PADRE JUAN BAUTISTA AGUIRRE,90606
90607,Ecuador,GUAYAS,DAULE,SANTA CLARA,90607
90608,Ecuador,GUAYAS,DAULE,VICENTE PIEDRAHITA,90608
90650,Ecuador,GUAYAS,DAULE,DAULE,90650
90651,Ecuador,GUAYAS,DAULE,ISIDRO AYORA (SOLEDAD),90651
90652,Ecuador,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE (LOS TINTOS),90652
90653,Ecuador,GUAYAS,DAULE,LAUREL,90653
90654,Ecuador,GUAYAS,DAULE,LIMONAL,90654
90655,Ecuador,GUAYAS,DAULE,LOMAS DE SARGENTILLO,90655
90656,Ecuador,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),90656
90657,Ecuador,GUAYAS,DAULE,PIEDRAHITA (NOBOL),90657
90701,Ecuador,GUAYAS,DURÁN,ELOY ALFARO (DURÁN),90701
90702,Ecuador,GUAYAS,DURÁN,EL RECREO,90702
90750,Ecuador,GUAYAS,DURÁN,ELOY ALFARO (DURÁN),90750
90850,Ecuador,GUAYAS,EL EMPALME,VELASCO IBARRA (EL EMPALME),90850
90851,Ecuador,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),90851
90852,Ecuador,GUAYAS,EL EMPALME,EL ROSARIO,90852
90950,Ecuador,GUAYAS,EL TRIUNFO,EL TRIUNFO,90950
91050,Ecuador,GUAYAS,MILAGRO,MILAGRO,91050
91051,Ecuador,GUAYAS,MILAGRO,CHOBO,91051
91052,Ecuador,GUAYAS,MILAGRO,GENERAL ELIZALDE (BUCAY),91052
91053,Ecuador,GUAYAS,MILAGRO,MARISCAL SUCRE (HUAQUES),91053
91054,Ecuador,GUAYAS,MILAGRO,ROBERTO ASTUDILLO (CAB. EN CRUCE DE VENECIA),91054
91150,Ecuador,GUAYAS,NARANJAL,NARANJAL,91150
91151,Ecuador,GUAYAS,NARANJAL,JESÚS MARÍA,91151
91152,Ecuador,GUAYAS,NARANJAL,SAN CARLOS,91152
91153,Ecuador,GUAYAS,NARANJAL,SANTA ROSA DE FLANDES,91153
91154,Ecuador,GUAYAS,NARANJAL,TAURA,91154
91155,Ecuador,GUAYAS,NARANJAL,GARCIA MORENO,91155
91250,Ecuador,GUAYAS,NARANJITO,NARANJITO,91250
91350,Ecuador,GUAYAS,PALESTINA,PALESTINA,91350
91450,Ecuador,GUAYAS,PEDRO CARBO,PEDRO CARBO,91450
91451,Ecuador,GUAYAS,PEDRO CARBO,VALLE DE LA VIRGEN,91451
91452,Ecuador,GUAYAS,PEDRO CARBO,SABANILLA,91452
91601,Ecuador,GUAYAS,SAMBORONDÓN,SAMBORONDÓN,91601
91602,Ecuador,GUAYAS,SAMBORONDÓN,LA PUNTILLA (SATÉLITE),91602
91650,Ecuador,GUAYAS,SAMBORONDÓN,SAMBORONDÓN,91650
91651,Ecuador,GUAYAS,SAMBORONDÓN,TARIFA,91651
91850,Ecuador,GUAYAS,SANTA LUCÍA,SANTA LUCÍA,91850
91901,Ecuador,GUAYAS,SALITRE (URBINA JADO),BOCANA,91901
91902,Ecuador,GUAYAS,SALITRE (URBINA JADO),CANDILEJOS,91902
91903,Ecuador,GUAYAS,SALITRE (URBINA JADO),CENTRAL,91903
91904,Ecuador,GUAYAS,SALITRE (URBINA JADO),PARAÍSO,91904
91905,Ecuador,GUAYAS,SALITRE (URBINA JADO),SAN MATEO,91905
91950,Ecuador,GUAYAS,SALITRE (URBINA JADO),EL SALITRE (LAS RAMAS),,91950
91951,Ecuador,GUAYAS,SALITRE (URBINA JADO),GRAL. VERNAZA (DOS ESTEROS),91951
91952,Ecuador,GUAYAS,SALITRE (URBINA JADO),LA VICTORIA (ÑAUZA),91952
91953,Ecuador,GUAYAS,SALITRE (URBINA JADO),JUNQUILLAL,91953
92050,Ecuador,GUAYAS,SAN JACINTO DE YAGUACHI,SAN JACINTO DE YAGUACHI,92050
92051,Ecuador,GUAYAS,SAN JACINTO DE YAGUACHI,CRNEL. LORENZO DE GARAICOA (PEDREGAL),92051
92052,Ecuador,GUAYAS,SAN JACINTO DE YAGUACHI,CRNEL. MARCELINO MARIDUEÑA (SAN CARLOS),92052
